customer_id,customer_identifier_hash,first_name,last_name,date_of_birth,gender,province,email_masked,mobile_masked,bank_name,account_type,is_verified,created_at,is_repeat_customer,employment_status,net_income_zar
1848,53F61B2971C0,Gareth,Coetzee,1978-01-20,Prefer not to say,Western Cape,gar***@outlook.com,+27 84 1****,TymeBank,CHEQUE,0,2024-01-31 09:38:40,1,Employed,56457.72
1849,214BBA349F2C,Nomsa,Dlamini,1972-11-02,,Western Cape,nom***@icloud.com,+27 83 1****,Standard Bank,CHEQUE,1,2025-11-09 16:59:12,1,Employed,7435.92
1850,D264C5318A4C,Zanele,Langa,,,Limpopo,zan***@webmail.co.za,+27 83 7****,TymeBank,savings,1,2024-03-15 22:11:23,0,Employed,30218.94
1851,7E1F5E1B8CD8,liesl,Du Plessis,14/10/1983,Male,KwaZulu-Natal,lie***@gmail.com,+27 83 4****,Absa,,1,2023-07-08 21:54:43,0,,16941.37
1852,E429E11C9DA5,Nadine,HENDRICKS,1984-04-14,Male,Northern Cape,nad***@webmail.co.za,+27 84 2****,TymeBank,savings,1,2026-04-28 18:25:17,1,Unemployed,30408.17
1853,91283F2ED546,Nkosi,Singh,2002-02-01,Female,North West,nko***@icloud.com,,Discovery Bank,Savings,0,2024-05-28 12:01:58,0,,39664.03
1854,F4DC0D722E96,Mandla,Khumalo,1973-06-22,Male,Northern Cape,man***@webmail.co.za,+27 73 9****,TymeBank,,1,2025-08-26 09:12:27,0,Employed,52293.74
1855,C80F6F2470B7,Fatima,Coetzee,1997-11-24,F,KwaZulu-Natal,fat***@yahoo.co.za,+27 78 1****,Discovery Bank,Savings,1,2025-09-03 08:14:54,1,EMPLOYED,17745.28
1856,AAA9FC550E28,Liesl,Pillay,1974-08-02,Prefer not to say,Limpopo,lie***@webmail.co.za,+27 84 2****,,savings,0,2023-06-01 09:22:56,0,employed,17296.17
1857,A7E861EB,Priya,Langa,1998-07-13,Non-binary,Eastern Cape,pri***@yahoo.co.za,+27 84 7****,Capitec,CHEQUE,1,2023-04-25 09:48:41,1,,40236.8
1858,95CA06E51E78,Trevor,Daniels,1997-02-10,F,Limpopo,tre***@gmail.com,+27 82 8****,,CHEQUE,1,2025-11-05 21:25:23,0,employed,67576.16
1859,92BD1742342E,Ayesha,Arendse,1990-06-11,Non-binary,Eastern Cape,aye***@yahoo.co.za,+27 73 2****,Discovery Bank,savings,1,2026-03-01 19:45:51,0,Employed,64441.91
1860,C7FEF479B6A6,Sipho,Langa,1965-06-09,Male,Limpopo,sip***@icloud.com,+27 72 8****,Nedbank,CHEQUE,1,2023-06-13 14:06:06,0,Employed,54765.54
1861,B294FD56CDFB,Francois,Pillay,1969-06-15,Male,Mpumalanga,fra***@webmail.co.za,+27 83 6****,Standard Bank,Savings,1,2025-01-22 11:41:33,0,Pensioner,65623.8
1862,53F94F3D1B82,Bongani,Hendricks,12/11/1970,Male,North West,bon***@yahoo.co.za,+27 71 6****,Absa,CHEQUE,1,2025-02-05 21:42:06,0,employed,6821.5
1863,908A0990E250,Trevor,Pillay,1983-03-22,Non-binary,Eastern Cape,,+27 72 5****,,Cheque,1,2023-05-08 12:14:33,0,,51062.0
1864,580611A1DE5A,Michael,Van Wyk,1999-02-10,F,Free State,mic***@yahoo.co.za,+27 84 9****,Standard Bank,Savings,1,2025-01-06 13:11:45,0,Self-Employed,15185.39
1865,61906EBC8267,Sarah,Khumalo,1994-06-09,Male,Mpumalanga,sar***@gmail.com,+27 83 3****,Nedbank,savings,1,2023-04-16 15:37:44,0,Pensioner,27392.27
1866,3BA99A83139F,Palesa,Petersen,2002-02-14,,North West,pal***@icloud.com,+27 74 6****,Discovery Bank,Savings,1,2025-09-02 08:55:04,0,EMPLOYED,60815.74
1867,19B10F8BA626,Pieter,Hendricks,02-02-1980,Prefer not to say,Limpopo,pie***@yahoo.co.za,+27 85 8****,Capitec,,1,2023-09-07 08:15:49,0,,39269.46
1868,523CC3D26229,Nomsa,Langa,1978-01-11,Prefer not to say,Northern Cape,,+27 82 3****,TymeBank,CHEQUE,1,2026-01-24 11:10:12,1,,77785.88
1869,49A1D8BDB789,Bongani,Mokoena,1984-07-09,Prefer not to say,Free State,bon***@gmail.com,+27 79 5****,Absa,,1,2023-07-25 12:51:40,0,EMPLOYED,13602.04
1870,109BC66B4DF2,Sipho,Steyn,1991-01-15,F,KwaZulu-Natal,sip***@icloud.com,+27 73 8****,Standard Bank,,1,2026-04-26 11:17:16,1,Self-Employed,61028.09
1871,74361276DF30,Thandi,Mabunda,1987-07-28,Male,North West,tha***@webmail.co.za,,Capitec,CHEQUE,0,2025-06-26 16:59:18,0,,51846.87
1872,2177838796EA,Nokwanda,Singh,23/05/1977,Prefer not to say,Gauteng,nok***@icloud.com,,Nedbank,savings,1,2024-03-26 15:09:19,0,Employed,72476.47
1873,CAD29D3B0D78,Deon,Jacobs,1973-03-11,Male,Limpopo,deo***@outlook.com,+27 76 3****,TymeBank,savings,1,2025-03-19 13:38:30,0,,68052.02
1874,0C3BF1A3B79F,Michael,Khumalo,1978-04-12,Non-binary,Mpumalanga,mic***@yahoo.co.za,+27 79 6****,Standard Bank,Savings,1,2023-07-31 19:58:37,0,Employed,27631.73
1875,4473B5F4F985,Sipho,Arendse,1981-12-12,F,Limpopo,sip***@icloud.com,+27 78 7****,Absa,Savings,1,2024-01-29 20:23:04,0,Pensioner,29201.22
1876,6513E3D2BEB0,Nomsa,Ngcobo,,Prefer not to say,Eastern Cape,nom***@gmail.com,,FNB,savings,1,2023-08-18 13:58:27,0,Employed,57384.49
1877,10580042,Lerato,Pillay,1974-12-27,Male,Gauteng,ler***@icloud.com,+27 78 6****,Capitec,,1,2024-11-23 17:58:51,1,Pensioner,13856.12
1878,F1BEE32FB03E,Gareth,Singh,1965-04-05,Prefer not to say,Limpopo,gar***@webmail.co.za,+27 72 7****,Absa,Savings,1,2024-08-25 20:35:31,1,Pensioner,42021.78
1879,556F5953B642,Lerato,Dlamini,1988-04-18,F,Free State,ler***@gmail.com,+27 74 9****,Discovery Bank,Cheque,1,2025-02-16 19:08:53,0,Self-Employed,65408.9
1880,5C94FFC9D0B6,Ayesha,Zulu,,Non-binary,Gauteng,aye***@icloud.com,+27 83 3****,Absa,Cheque,1,2023-02-27 22:18:33,0,Self-Employed,19164.02
1881,D37B6C7802F5,Riaan,Ngcobo,,Male,Mpumalanga,ria***@yahoo.co.za,+27 74 6****,Discovery Bank,Savings,1,2025-12-03 22:39:00,0,Employed,20429.82
1882,2E6F45F2D248,Palesa,Daniels,1995-03-19,Prefer not to say,North West,pal***@webmail.co.za,+27 83 5****,Nedbank,savings,1,2023-06-12 12:05:18,1,,50592.22
1883,0A1515EA3F20,Trevor,Mahlangu,1979-10-09,M,Gauteng,tre***@icloud.com,,Nedbank,savings,1,2023-02-08 19:17:34,0,Self-Employed,42467.28
1884,3516E07624C5,Lerato,Mahlangu,2002-03-09,Prefer not to say,Limpopo,ler***@outlook.com,+27 84 4****,FNB,Cheque,0,2024-04-16 10:38:08,0,Pensioner,60877.68
1885,D5DA7B92C391,Amina,Botha,,Female,Northern Cape,ami***@outlook.com,+27 84 9****,Capitec,Cheque,1,2024-08-26 17:58:18,1,Pensioner,47447.25
1886,53AC40343925,Palesa,Petersen,1972-10-24,Prefer not to say,Gauteng,pal***@gmail.com,+27 72 9****,,Cheque,1,2026-04-26 19:07:30,1,Unemployed,45952.35
1887,36DB713CF818,Francois,Botha,06 Dec 1981,Non-binary,Gauteng,fra***@yahoo.co.za,+27 72 7****,Discovery Bank,savings,1,2025-05-17 14:25:21,0,,63766.78
1888,B9028C6349E1,Fatima,Mthembu,1967-12-06,Prefer not to say,KwaZulu-Natal,fat***@yahoo.co.za,+27 74 8****,Nedbank,Savings,1,2024-01-08 15:23:09,0,Employed,42981.86
1889,AEFF9EADEE52,Zanele,De Villiers,2003-02-26,Non-binary,KwaZulu-Natal,zan***@gmail.com,+27 85 6****,Discovery Bank,savings,0,2023-11-20 08:20:18,0,Self-Employed,70124.64
1890,EAE317A99101,Lerato,Mahlangu,1997-11-23,F,Western Cape,,+27 85 1****,Discovery Bank,savings,1,2025-05-30 13:08:38,0,EMPLOYED,34473.83
1891,7C03FEB5C5B2,Ayesha,De Villiers,1992-11-28,,Western Cape,aye***@webmail.co.za,+27 71 2****,Standard Bank,CHEQUE,1,2024-06-12 07:21:14,0,employed,35492.01
1892,556A36114807,Lerato,Sithole,1997-09-21,,Limpopo,ler***@icloud.com,+27 83 5****,,Savings,1,2026-03-04 21:16:21,0,,6522.3
1893,2C96F7AB9EEB,Sarah,Botha,1981-01-26,Female,Free State,sar***@yahoo.co.za,+27 76 7****,Standard Bank,,1,2026-02-05 09:07:14,0,employed,72073.43
1894,1E8C867013FE,Trevor,Dlamini,1969-07-21,Female,Eastern Cape,tre***@icloud.com,+27 85 9****,TymeBank,CHEQUE,1,2025-02-23 21:00:42,0,Pensioner,37099.41
1895,533F01080449,Riaan,Daniels,1991-05-01,F,Limpopo,ria***@gmail.com,+27 83 6****,Capitec,Cheque,1,2023-08-12 18:57:42,0,Self-Employed,53829.93
1896,7D7D500759E2,Zanele,Botha,1970-05-18,Prefer not to say,Eastern Cape,zan***@outlook.com,+27 85 7****,Nedbank,Savings,1,2026-06-04 15:20:48,0,employed,
1897,0E5DEFCF3B51,Palesa,Van Wyk,1970-10-12,F,Limpopo,pal***@icloud.com,+27 82 7****,Discovery Bank,savings,1,2023-12-12 14:03:30,0,Employed,63825.43
1898,0D7A6A04665F,Bongani,MABUNDA,,Male,North West,,+27 83 8****,TymeBank,CHEQUE,1,2023-08-15 08:18:29,0,employed,25076.66
1899,316BD6D6D4D7,Pieter,Botha,25/04/1985,M,Mpumalanga,pie***@yahoo.co.za,+27 85 7****,Discovery Bank,,1,2024-12-31 09:19:51,0,Self-Employed,69990.87
1900,FAF913082F6D,Thandi,Langa,1997-09-24,Male,North West,tha***@icloud.com,,Discovery Bank,Cheque,1,2026-02-17 09:46:02,0,Self-Employed,36214.24
1901,3F5B047F7B2E,Riaan,Petersen,20/11/2002,Female,Mpumalanga,ria***@yahoo.co.za,+27 84 3****,Nedbank,savings,1,2026-03-22 15:02:42,0,Pensioner,66507.23
1902,20896FAF8749,Amina,Jacobs,1979-10-15,Male,Northern Cape,ami***@webmail.co.za,+27 85 1****,Discovery Bank,savings,1,2025-08-06 08:16:09,0,Self-Employed,73170.22
1903,9C21C1FC2BAA,Riaan,Arendse,19951208,Male,North West,ria***@outlook.com,+27 78 5****,Capitec,CHEQUE,1,2025-03-01 12:30:14,0,Self-Employed,70187.66
1904,1071F9225DF5,Pieter,Sithole,,F,Free State,pie***@icloud.com,+27 84 9****,Capitec,Cheque,1,2024-07-23 16:08:06,0,employed,20766.43
1905,70548F00688F,nomsa,De Villiers,28 May 1991,F,Limpopo,nom***@gmail.com,+27 85 8****,Absa,,1,2024-03-28 14:28:37,0,Unemployed,71202.1
1906,EC9D54BF01B2,Nadine,Dlamini,1973-12-02,,Northern Cape,nad***@outlook.com,+27 85 6****,Capitec,Savings,0,2024-07-18 11:03:30,0,,61629.88
1907,25670E8C0755,Nkosi,Mthembu,1974-03-13,Non-binary,Northern Cape,nko***@yahoo.co.za,+27 71 6****,Absa,Savings,1,2024-12-18 09:27:57,0,,17639.67
1908,D83F5FCCEE75,Nkosi,Petersen,2003-06-05,Prefer not to say,North West,nko***@webmail.co.za,+27 85 9****,,Cheque,1,2026-02-08 09:44:37,0,Self-Employed,71100.17
1909,4D7449485900,Michael,Hendricks,1980-07-05,F,,mic***@webmail.co.za,+27 73 3****,Standard Bank,Savings,1,2025-06-09 09:36:22,0,,44689.99
1910,B8C5642166D5,Nadine,Coetzee,1999-07-11,F,Gauteng,nad***@outlook.com,+27 76 8****,Capitec,Savings,1,2023-07-19 09:08:19,0,Unemployed,16994.9
1911,EDD7429A2665,Gareth,Vermeulen,,,Eastern Cape,gar***@icloud.com,+27 78 5****,Standard Bank,savings,1,2026-01-31 16:23:08,0,Pensioner,62944.88
1912,3B2421ED31F8,Pieter,Pillay,1965-04-16,Male,Northern Cape,pie***@outlook.com,+27 73 9****,Discovery Bank,savings,0,2025-11-09 17:55:59,0,Unemployed,22628.94
1913,935B9519DAF3,Trevor,Jacobs,1987-06-17,,Free State,tre***@gmail.com,+27 85 8****,FNB,CHEQUE,1,2023-04-21 12:47:07,1,EMPLOYED,59455.67
1914,6B20BE9C60C3,Nadine,Petersen,1972-02-04,M,Eastern Cape,nad***@gmail.com,+27 85 7****,Nedbank,CHEQUE,1,2023-11-28 07:54:48,1,employed,54285.4
1915,62D34EFE61E5,Francois,Vermeulen,1972-09-04,M,Northern Cape,,+27 83 6****,Discovery Bank,Savings,1,2025-10-10 08:11:17,0,Pensioner,16888.02
1916,D931C1AED388,Liesl,Coetzee,1998-12-21,M,,lie***@webmail.co.za,+27 76 2****,TymeBank,,1,2025-03-03 13:52:25,1,EMPLOYED,61579.56
1917,3BC019AF2B39,Palesa,Khumalo,1987-09-13,Non-binary,Limpopo,pal***@webmail.co.za,+27 74 7****,FNB,savings,1,2025-11-03 09:04:58,0,Unemployed,71229.56
1918,596BCF282152,Ayesha,Steyn,22 May 1983,Prefer not to say,North West,aye***@gmail.com,+27 73 7****,Absa,,1,2025-12-03 17:54:22,1,Self-Employed,49044.78
1919,A2C85A487BF1,Liesl,Mokoena,2003-11-10,Non-binary,Free State,lie***@webmail.co.za,+27 82 8****,Nedbank,CHEQUE,1,2026-05-10 07:40:02,0,Self-Employed,8545.7
1920,1E2A3AD45373,Palesa,Steyn,1967-08-15,Male,North West,pal***@gmail.com,+27 85 9****,Discovery Bank,savings,0,2023-07-02 22:46:08,0,EMPLOYED,75621.69
1921,99C91E9A76C1,Sipho,Du Plessis,1997-06-08,Male,Northern Cape,sip***@outlook.com,+27 72 1****,Discovery Bank,savings,1,2026-01-27 16:26:09,0,Unemployed,15083.94
1922,06AA11AFF15D,Ayesha,Petersen,1998-07-13,Male,Northern Cape,aye***@webmail.co.za,+27 72 6****,TymeBank,,1,2023-07-31 13:48:07,0,employed,45375.65
1923,B3DC5E278636,Nkosi,Arendse,1979-05-07,F,Free State,nko***@yahoo.co.za,+27 74 9****,,CHEQUE,1,2025-07-21 13:07:56,0,,23582.79
1924,981837F67690,Francois,Dlamini,1974-12-04,Female,North West,fra***@gmail.com,+27 78 6****,Capitec,savings,0,2025-01-23 08:25:15,1,employed,29049.28
1925,2B69A912ADB7,Pieter,Pillay,,F,North West,pie***@webmail.co.za,+27 71 1****,TymeBank,CHEQUE,1,2026-03-05 12:31:59,1,Pensioner,7403.44
1926,81BD06270F50,Amina,Coetzee,1998-10-02,F,Western Cape,ami***@outlook.com,+27 74 6****,Capitec,Cheque,0,2024-07-28 07:32:47,1,Employed,64267.89
1927,EB3F611BB3CB,Riaan,Khumalo,1981-07-16,F,KwaZulu-Natal,ria***@yahoo.co.za,+27 79 5****,Discovery Bank,Savings,1,2026-03-29 17:16:30,0,,14570.62
1928,67937E2985EB,Priya,Jacobs,1979-05-26,Female,Limpopo,pri***@gmail.com,+27 82 9****,Nedbank,savings,1,2025-04-05 20:20:31,1,employed,30246.86
1929,EA1FEDD24C26,Bongani,Dlamini,1976-03-01,F,Mpumalanga,bon***@yahoo.co.za,+27 71 3****,,Cheque,1,2023-05-02 19:34:19,0,employed,25831.92
1930,98C8D02DBD45,Deon,Ngcobo,2000-06-11,,Northern Cape,deo***@icloud.com,+27 71 7****,Capitec,savings,1,2023-04-23 15:07:37,1,Pensioner,65732.8
1931,774E820D1E60,Pieter,Dlamini,1988-02-04,Female,Mpumalanga,pie***@outlook.com,+27 73 8****,Nedbank,Cheque,1,2024-10-06 10:18:11,0,Self-Employed,17904.85
1932,53528B2C7089,Pieter,Mahlangu,1970-07-28,Female,,pie***@yahoo.co.za,+27 73 9****,Absa,Cheque,1,2024-09-15 10:39:54,0,employed,70161.97
1933,0A2E9C8C2613,Zanele,Mokoena,1971-10-27,Female,Free State,zan***@yahoo.co.za,+27 71 4****,Capitec,savings,0,2023-03-02 07:39:35,1,EMPLOYED,42108.85
1934,7ECC05F80458,Liesl,Jacobs,20 Apr 2001,Prefer not to say,North West,lie***@gmail.com,+27 73 5****,,,1,2025-07-11 11:20:51,1,Self-Employed,17380.84
1935,941368442D33,Deon,Mthembu,1967-08-22,M,Gauteng,deo***@outlook.com,+27 78 3****,FNB,Savings,1,2025-11-30 15:20:43,0,Employed,37384.49
1936,3A5DA228D208,Lerato,Zulu,1999-05-17,F,KwaZulu-Natal,ler***@webmail.co.za,+27 78 7****,Discovery Bank,Savings,0,2026-04-06 10:10:25,0,Unemployed,21711.25
1937,6EF0E38FA64C,Liesl,Ngcobo,1977-09-10,M,Eastern Cape,lie***@gmail.com,+27 73 1****,Absa,Savings,1,2024-06-07 08:21:34,0,Pensioner,51208.0
1938,0E39E1CFD700,Deon,Singh,1981-12-08,F,Limpopo,deo***@outlook.com,+27 71 7****,Absa,Savings,1,2024-03-07 09:53:06,0,EMPLOYED,26367.0
1939,29414A1AAF8F,Fatima,Botha,1973-03-27,Prefer not to say,Limpopo,,+27 76 7****,,savings,1,2025-02-16 16:04:56,0,Self-Employed,67390.03
1940,A8021E0919DE,Ayesha,Mokoena,1986-12-27,M,Limpopo,aye***@webmail.co.za,+27 79 4****,TymeBank,,1,2024-01-31 13:20:37,0,Employed,
1941,45DDE539535C,Nokwanda,Vermeulen,1988-06-23,Prefer not to say,Mpumalanga,nok***@icloud.com,+27 73 4****,Absa,CHEQUE,1,2025-01-15 20:43:25,0,Pensioner,6022.62
1942,61F3365963ED,Mandla,De Villiers,1986-09-13,M,Eastern Cape,man***@webmail.co.za,+27 74 4****,Nedbank,,1,2024-01-16 13:31:38,0,Pensioner,26727.39
1943,037A30535676,Trevor,Ngcobo,1980-07-24,Prefer not to say,Western Cape,tre***@outlook.com,+27 83 9****,TymeBank,savings,1,2026-01-11 08:40:43,0,Employed,28380.87
1944,66D2704469AB,Amina,Khumalo,1965-09-22,Male,Free State,ami***@outlook.com,+27 79 5****,Capitec,,0,2025-04-19 19:47:21,0,Pensioner,
1945,38A6EB4754C8,Nokwanda,Daniels,1996-03-16,F,Gauteng,nok***@yahoo.co.za,+27 82 7****,Capitec,Cheque,0,2024-02-05 15:55:58,0,,59525.17
1946,F340AD4F2675,Riaan,Botha,2003-02-15,M,Western Cape,ria***@gmail.com,+27 74 3****,Capitec,Savings,0,2023-08-26 18:25:48,0,,19495.34
1947,A564AF1574E8,Nokwanda,Daniels,,M,KwaZulu-Natal,nok***@yahoo.co.za,,,CHEQUE,1,2025-02-27 13:35:44,0,,27240.76
1948,A43DF3590E17,Mandla,Petersen,,Female,Northern Cape,man***@gmail.com,+27 83 9****,Capitec,CHEQUE,1,2025-12-06 22:23:33,0,,9011.48
1949,19FBBAD6AA2D,Deon,Ngcobo,1997-08-03,Female,Limpopo,deo***@icloud.com,+27 84 1****,Standard Bank,Cheque,1,2026-04-26 17:08:25,0,,31442.38
1950,5B9D5D88BC76,Gareth,Du Plessis,1975-05-12,Female,Gauteng,gar***@webmail.co.za,+27 72 5****,FNB,savings,0,2025-03-18 17:28:02,0,,55749.81
1951,7565F9E56F64,Zanele,Botha,1978-02-28,Female,Eastern Cape,zan***@gmail.com,+27 78 5****,,,1,2024-01-18 21:49:08,0,Employed,23921.83
1952,C924F982ED6F,Riaan,Zulu,1979-02-22,Male,Free State,ria***@yahoo.co.za,+27 85 4****,TymeBank,Savings,1,2025-01-12 20:13:15,0,Employed,
1953,8AF0B1D007B9,Riaan,Mabunda,1970-04-22,Female,Limpopo,ria***@webmail.co.za,,TymeBank,,0,2025-11-05 17:46:33,0,Unemployed,71951.21
1954,9F9C68C9B3AE,Sipho,Vermeulen,1969-11-14,Non-binary,Free State,sip***@outlook.com,+27 85 3****,Standard Bank,CHEQUE,1,2024-03-01 08:01:47,0,Self-Employed,23004.62
1955,16260A0FDBB4,Nkosi,Singh,,M,Mpumalanga,nko***@yahoo.co.za,+27 76 2****,Nedbank,CHEQUE,0,2023-07-19 08:37:17,1,,31125.64
1956,F84F0CAB7264,Nkosi,Coetzee,1981-12-17,Male,Western Cape,nko***@outlook.com,+27 74 7****,Standard Bank,CHEQUE,1,2024-05-31 12:30:02,1,employed,61266.88
1957,AF43FB7A087E,Priya,Du Plessis,2002-05-21,F,Free State,pri***@webmail.co.za,+27 71 3****,Discovery Bank,Savings,1,2024-05-27 18:50:08,1,Unemployed,75826.38
1958,BB89AFD98316,Fatima,Langa,1965-09-15,,Northern Cape,fat***@icloud.com,+27 79 1****,Standard Bank,,1,2025-10-18 21:48:19,0,Employed,35853.07
1959,12288F1F7E0F,Sarah,Sithole,1982-07-07,F,North West,sar***@yahoo.co.za,+27 79 5****,FNB,Savings,0,2023-07-17 10:40:43,1,Unemployed,37212.37
1960,0E2C731A9E7B,Pieter,Singh,2004-10-17,Non-binary,Free State,pie***@webmail.co.za,+27 83 7****,FNB,Savings,1,2023-01-24 12:12:14,0,Unemployed,79501.63
1961,2B3F6174E2C9,Amina,Sithole,1973-05-07,F,Free State,ami***@icloud.com,+27 82 1****,Capitec,CHEQUE,1,2025-02-25 13:07:44,0,employed,44270.83
1962,F5580ECE9220,Mandla,Jacobs,09-25-1994,M,Limpopo,man***@outlook.com,+27 71 7****,FNB,CHEQUE,0,2025-02-06 16:03:54,0,,26763.52
1963,721D53010BF6,Fatima,Mahlangu,1988-11-09,Prefer not to say,Eastern Cape,,+27 78 7****,Discovery Bank,savings,0,2024-02-20 22:13:12,1,Pensioner,67955.71
1964,1FB21FCFEA9F,Palesa,Vermeulen,1984-05-10,Female,Eastern Cape,,+27 82 7****,Absa,Cheque,1,2023-06-12 12:00:50,0,Self-Employed,
1965,36EB236EAFD0,Sipho,Coetzee,1968-07-06,F,KwaZulu-Natal,sip***@yahoo.co.za,+27 82 5****,FNB,Savings,1,2024-06-17 18:58:26,0,,74174.64
1966,7CEEEA4A63B3,Michael,Mthembu,1968-02-27,Non-binary,Mpumalanga,mic***@outlook.com,+27 82 6****,,Savings,1,2026-02-13 18:54:59,0,employed,9693.78
1967,5B331F940084,Nomsa,Petersen,1997-09-16,Male,Free State,nom***@icloud.com,,Absa,savings,0,2023-08-06 07:03:53,0,Unemployed,58016.84
1968,3F7CED99AF5C,Deon,Hendricks,1967-07-21,Female,Western Cape,deo***@webmail.co.za,+27 84 1****,Discovery Bank,savings,1,2025-11-02 13:28:41,0,Self-Employed,13299.71
1969,E3D35D45C691,pieter,Singh,1965-02-05,Female,KwaZulu-Natal,pie***@webmail.co.za,+27 72 3****,Capitec,CHEQUE,1,2023-10-29 19:08:32,0,Employed,20159.92
1970,6AD639AF9E86,Riaan,Du Plessis,1999-06-07,Prefer not to say,Limpopo,ria***@yahoo.co.za,+27 84 2****,Capitec,Cheque,1,2023-11-01 13:48:08,1,EMPLOYED,51407.95
1971,1ECCB0E7E2D5,Nkosi,Zulu,1984-02-25,,Mpumalanga,nko***@outlook.com,+27 72 3****,,,0,2024-09-05 10:17:43,0,Employed,69871.59
1972,F1CE6E4582B6,Nomsa,Mthembu,14 Oct 1997,Non-binary,Limpopo,nom***@webmail.co.za,+27 74 5****,FNB,savings,0,2024-06-07 16:17:36,0,EMPLOYED,17256.94
1973,62176022F984,Deon,Zulu,1969-05-21,Male,KwaZulu-Natal,deo***@outlook.com,+27 71 2****,Nedbank,savings,1,2025-08-24 07:27:42,0,,79252.87
1974,4C3947D0AD13,Nomsa,Coetzee,1990-08-18,Non-binary,Western Cape,nom***@outlook.com,+27 71 4****,Nedbank,Savings,1,2023-07-31 17:37:17,0,Pensioner,23189.53
1975,BF7918133B2A,Gareth,Sithole,1994-01-13,Prefer not to say,Mpumalanga,gar***@webmail.co.za,+27 76 1****,Nedbank,,1,2025-01-12 16:20:47,0,Pensioner,60910.43
1976,66610A23E788,Deon,Du Plessis,19730918,Non-binary,Northern Cape,deo***@icloud.com,+27 82 8****,Capitec,CHEQUE,0,2023-04-17 21:21:44,0,,46192.96
1977,C2443264B3C3,Sipho,Khumalo,,M,KwaZulu-Natal,,+27 85 5****,Nedbank,Savings,1,2023-06-18 07:11:54,1,employed,59137.73
1978,2AC53C8A6E7D,Thandi,Sithole,1992-05-25,Female,Gauteng,tha***@webmail.co.za,+27 83 1****,Nedbank,Cheque,1,2024-02-08 20:14:26,0,Self-Employed,29404.02
1979,73226217DDA3,Bongani,Jacobs,1992-01-02,Female,North West,bon***@gmail.com,+27 72 7****,FNB,Cheque,1,2024-12-18 11:52:06,0,,65197.02
1980,1CAC73CD,Lerato,Daniels,1987-12-02,Male,Western Cape,ler***@gmail.com,+27 78 1****,Discovery Bank,,1,2023-08-21 12:57:32,0,,29862.68
1981,99DD12EEE5A7,Lerato,Khumalo,,M,Limpopo,,+27 76 4****,Absa,Savings,1,2025-04-18 09:02:36,0,employed,77698.58
1982,3C3AE056D99A,Zanele,Zulu,2003-02-27,Prefer not to say,Western Cape,zan***@outlook.com,+27 85 8****,Capitec,Savings,1,2024-01-31 18:46:26,1,EMPLOYED,68090.57
1983,9424946C75ED,Gareth,Vermeulen,1988-09-11,Prefer not to say,North West,gar***@webmail.co.za,+27 82 1****,TymeBank,Savings,1,2024-05-26 07:30:13,0,Self-Employed,44669.88
1984,78B295C7,Ayesha,Zulu,2004-08-18,Male,Free State,aye***@outlook.com,,Standard Bank,Savings,1,2024-04-30 15:17:26,1,Pensioner,36054.71
1985,DA227FD774B8,Liesl,Dlamini,2002-12-17,F,Limpopo,lie***@icloud.com,+27 84 2****,TymeBank,Cheque,1,2026-05-23 20:07:58,0,,20377.15
1986,32E7B7B36131,Nokwanda,Vermeulen,1996-09-15,F,KwaZulu-Natal,nok***@gmail.com,+27 82 5****,Nedbank,Savings,1,2025-04-29 12:40:21,0,employed,25391.4
1987,955D3831,Nokwanda,Khumalo,1965-06-28,Non-binary,KwaZulu-Natal,nok***@outlook.com,+27 83 3****,Capitec,Savings,0,2024-07-03 10:26:43,0,Pensioner,15251.32
1988,04AF873F9319,deon,Vermeulen,1993-04-02,Male,KwaZulu-Natal,,,,CHEQUE,1,2024-07-08 22:07:54,0,Pensioner,21368.41
1989,A3FDE2624789,Bongani,Pillay,1966-01-16,Male,Western Cape,bon***@webmail.co.za,+27 73 1****,TymeBank,CHEQUE,1,2024-10-03 21:06:46,0,employed,38637.83
1990,9CB20B25856F,Thandi,Arendse,2003-08-08,M,KwaZulu-Natal,tha***@yahoo.co.za,+27 71 9****,Nedbank,Cheque,1,2023-05-26 08:37:44,1,EMPLOYED,36896.9
1991,AC80CB141B17,Sarah,De Villiers,1997-09-03,Prefer not to say,Free State,sar***@outlook.com,+27 78 8****,Absa,Cheque,1,2026-01-01 12:53:53,0,Unemployed,63808.5
1992,50E76ED728AC,Pieter,Mabunda,1982-05-07,Non-binary,Gauteng,pie***@webmail.co.za,+27 79 4****,,Cheque,1,2023-05-21 20:48:33,1,,40076.66
1993,8AC86F4151D2,nomsa,Pillay,1990-06-10,M,North West,nom***@webmail.co.za,+27 84 8****,Nedbank,,0,2023-07-28 07:45:39,0,Self-Employed,19798.73
1994,758E567A89BD,Bongani,Singh,1971-09-05,Prefer not to say,Free State,bon***@yahoo.co.za,+27 71 3****,Discovery Bank,Savings,0,2025-06-25 15:37:28,1,Pensioner,36125.76
1995,BA9A5FE9368A,Lerato,Petersen,20 May 1975,Prefer not to say,KwaZulu-Natal,,+27 84 4****,Discovery Bank,Savings,1,2023-11-24 21:27:31,1,Self-Employed,42149.82
1996,CE44FDAC8B91,Gareth,Petersen,1978-06-01,M,Limpopo,gar***@webmail.co.za,+27 76 4****,Absa,Savings,1,2024-11-07 18:17:36,0,employed,16799.24
